,name,review_count,rating,transactions,price,latitude,longitude,alias,address1,city,zip_code,display_address
1368,5th Avenue Market & Deli,123,4.5,"['delivery', 'pickup']",$,40.67711,-73.97984,delis,185 5th Ave,Brooklyn,11215,"['185 5th Ave', 'Brooklyn, NY 11215']"
1369,Georgetown Cupcake,925,4.0,[],$$,40.7238244169484,-73.9994524607132,bakeries,111 Mercer St,New York,10012,"['111 Mercer St', 'New York, NY 10012']"
1370,The Bell House,382,4.0,[],$$,40.673735,-73.991658,musicvenues,149 7th St,Brooklyn,11215,"['149 7th St', 'Brooklyn, NY 11215']"
1371,Kofte Piyaz,227,4.0,"['delivery', 'pickup']",$,40.6514550017949,-74.0035843849182,turkish,881 5th Ave,Brooklyn,11232,"['881 5th Ave', 'Brooklyn, NY 11232']"
1372,Cafe Nube,69,5.0,"['delivery', 'pickup']",,40.6548694703676,-74.0042694635451,tacos,940 4th Ave,Brooklyn,11232,"['940 4th Ave', 'Brooklyn, NY 11232']"
1373,Xin Fa Bakery,235,4.0,[],$,40.637296,-74.007533,bakeries,5617 8th Ave,Brooklyn,11220,"['5617 8th Ave', 'Brooklyn, NY 11220']"
1374,The Capital Grille,623,4.0,"['delivery', 'pickup']",$$$,40.70811739982277,-74.01022643450419,seafood,120 Broadway,New York,10271,"['120 Broadway', 'New York, NY 10271']"
1375,Norma's Corner Shoppe,304,4.5,['delivery'],$,40.70224,-73.90075,coffee,59-02 Catalpa Ave,Ridgewood,11385,"['59-02 Catalpa Ave', 'Ridgewood, NY 11385']"
1376,Antica Ristorante,515,4.5,"['delivery', 'restaurant_reservation', 'pickup']",$$$,40.7039355145338,-74.0121731758117,italian,8 Stone St,New York,10004,"['8 Stone St', 'New York, NY 10004']"
1377,Cha Cha Matcha,970,4.0,['delivery'],$$,40.720066,-73.996261,coffee,373 Broome St,New York,10013,"['373 Broome St', 'New York, NY 10013']"
1378,Yakitori Taisho,1590,3.5,"['delivery', 'pickup']",$$,40.729516,-73.98927,japanese,5 St Marks Pl,New York,10003,"['5 St Marks Pl', 'Ste 1', 'New York, NY 10003']"
1379,Nish Nush,343,4.5,"['delivery', 'pickup']",$$,40.7093241238432,-74.00800699314742,vegetarian,41 John St,New York,10038,"['41 John St', 'New York, NY 10038']"
1380,Bklyn Crepe,207,4.0,"['delivery', 'pickup']",$$,40.681117,-73.975591,creperies,214 Flatbush Ave,Brooklyn,11217,"['214 Flatbush Ave', 'Brooklyn, NY 11217']"
