,name,review_count,rating,price,latitude,longitude,alias,address1,city,zip_code,display_address
14,Per Se,1734,4.5,$$$$,40.7681528889558,-73.9827629623657,french,10 Columbus Cir,New York,10019,"['10 Columbus Cir', 'Fl 4', 'New York, NY 10019']"
15,The Smith,2870,4.0,$$,40.755165,-73.967868,newamerican,956 2nd Ave,New York,10022,"['956 2nd Ave', 'New York, NY 10022']"
16,Izakaya MEW,2574,4.0,$$,40.750148,-73.9863203465939,tapas,53 W 35th St,New York,10001,"['53 W 35th St', 'New York, NY 10001']"
17,Sea Fire Grill,1369,4.5,$$$,40.75471270266935,-73.97222533963885,seafood,158 E 48th St,New York,10017,"['158 E 48th St', 'New York, NY 10017']"
18,Shake Shack,5662,4.0,$$,40.74212,-73.98707,burgers,E 23rd St Madison Ave,New York,10010,"['E 23rd St Madison Ave', 'Madison Square Park', 'New York, NY 10010']"
19,Ladurée Madison,1959,4.5,$$$,40.7707702252517,-73.9663760711639,macarons,864 Madison Ave,New York,10021,"['864 Madison Ave', 'New York, NY 10021']"
20,Carmine's Italian Restaurant - Times Square,3986,4.0,$$,40.75749,-73.98662,italian,200 W 44th St,New York,10036,"['200 W 44th St', 'New York, NY 10036']"
21,THEP Thai Restaurant,1748,4.5,$$,40.77078,-73.95727,thai,1439 2nd Ave,New York,10021,"['1439 2nd Ave', 'New York, NY 10021']"
22,Sushi Yasuda,2180,4.0,$$$$,40.75113,-73.97347,sushi,204 E 43rd St,New York,10017,"['204 E 43rd St', 'New York, NY 10017']"
23,Dutch Freds,1750,4.5,$$,40.760835,-73.987823,cocktailbars,307 W 47th St,New York,10036,"['307 W 47th St', 'New York, NY 10036']"
24,Pure Thai Cookhouse,2681,4.0,$$,40.764291,-73.988159,thai,766 9th Ave,New York,10019,"['766 9th Ave', 'New York, NY 10019']"
25,Jean-Georges,1935,4.0,$$$$,40.7691122743293,-73.9814290717583,french,1 Central Park W,New York,10023,"['1 Central Park W', 'New York, NY 10023']"
26,Eataly NYC Flatiron,5792,4.0,$$,40.74200824886595,-73.98993910744127,italian,200 5th Ave,New York,10010,"['200 5th Ave', 'New York, NY 10010']"
27,Marea,2210,4.0,$$$$,40.7674213694566,-73.9810554368179,italian,240 Central Park S,New York,10019,"['240 Central Park S', 'New York, NY 10019']"
28,Keens Steakhouse,2790,4.0,$$$$,40.75071,-73.98652,steak,72 W 36th St,New York,10018,"['72 W 36th St', 'New York, NY 10018']"
29,Eleven Madison Park,2272,4.5,$$$$,40.7416907417333,-73.9872074872255,newamerican,11 Madison Ave,New York,10010,"['11 Madison Ave', 'New York, NY 10010']"
30,Tanner Smiths,1873,4.5,$$,40.76442,-73.98169,cocktailbars,204 W 55th St,New York,10019,"['204 W 55th St', 'New York, NY 10019']"
31,Quality Meats,2085,4.0,$$$$,40.764958,-73.976206,steak,57 W 58th St,New York,10019,"['57 W 58th St', 'New York, NY 10019']"
32,Trattoria Trecolori,2468,4.0,$$,40.759876,-73.986767,italian,254 West 47th St,New York,10036,"['254 West 47th St', 'New York, NY 10036']"
33,The Modern,1055,4.5,$$$$,40.761106128269006,-73.97670872686992,newamerican,9 W 53rd St,New York,10019,"['9 W 53rd St', 'New York, NY 10019']"
34,Bea,2601,4.0,$$,40.7591968,-73.9923361,newamerican,403 W 43rd St,New York,10036,"['403 W 43rd St', 'New York, NY 10036']"
35,B Side Pizza & Wine Bar,1200,4.5,$$,40.76388,-73.98821,pizza,370 W 51st St,New York,10019,"['370 W 51st St', 'New York, NY 10019']"
36,KazuNori  | The Original Hand Roll Bar,1184,4.5,$$,40.74519,-73.98824,sushi,15 W 28th St,New York,10001,"['15 W 28th St', 'New York, NY 10001']"
37,Buddakan,4258,4.0,$$$$,40.7422762672197,-74.0048000961542,chinese,75 9th Ave,New York,10011,"['75 9th Ave', 'New York, NY 10011']"
38,Jongro BBQ,2236,4.0,$$,40.747514,-73.986884,korean,22 W 32nd St,New York,10001,"['22 W 32nd St', 'Fl 2', 'New York, NY 10001']"
39,Calle Dao - Bryant Park,1799,4.0,$$,40.75222,-73.98420351,cuban,38 W 39th St,New York,10018,"['38 W 39th St', 'New York, NY 10018']"
40,Prince Street Pizza,4276,4.5,$,40.72308755605564,-73.99453001177575,pizza,27 Prince St,New York,10012,"['27 Prince St', 'New York, NY 10012']"
41,Schmackary's,2091,4.0,$,40.760153883881,-73.990944257291,desserts,362 W 45th St,New York,10036,"['362 W 45th St', 'New York, NY 10036']"
42,Empanada Mama - Hell's Kitchen,2704,4.0,$$,40.76441,-73.9885,latin,765 9th Ave,New York,10019,"['765 9th Ave', 'New York, NY 10019']"
43,L'Artusi,2037,4.5,$$$,40.73372,-74.00513,italian,228 W 10th St,New York,10014,"['228 W 10th St', 'New York, NY 10014']"
44,Molly's Cupcakes,1749,4.5,$$,40.73014,-74.00248,bakeries,228 Bleecker St,New York,10014,"['228 Bleecker St', 'New York, NY 10014']"
45,Rice To Riches,3116,4.0,$$,40.721845,-73.995802,desserts,37 Spring St,New York,10012,"['37 Spring St', 'New York, NY 10012']"
46,Traif,1938,4.5,$$$$,40.710658,-73.958872,newamerican,229 S 4th St,Brooklyn,11211,"['229 S 4th St', 'Brooklyn, NY 11211']"
47,Thursday Kitchen,1557,4.5,$$,40.72761,-73.98373,korean,424 E 9th St,New York,10009,"['424 E 9th St', 'New York, NY 10009']"
48,Eileen's Special Cheesecake,1779,4.5,$,40.7215431969029,-73.9972332037048,bakeries,17 Cleveland Pl,New York,10012,"['17 Cleveland Pl', 'New York, NY 10012']"
49,ABC Kitchen,3072,4.0,$$$,40.737916,-73.989488,breakfast_brunch,35 E 18th St,New York,10003,"['35 E 18th St', 'New York, NY 10003']"
50,Beauty & Essex,3641,4.0,$$$,40.720434786101286,-73.98686057623863,newamerican,146 Essex St,New York,10002,"['146 Essex St', 'New York, NY 10002']"
51,Mamoun's Falafel,2486,4.0,$,40.7302874,-74.0004383,mideastern,119 MacDougal St,New York,10012,"['119 MacDougal St', 'New York, NY 10012']"
52,Boucherie West Village,1983,4.5,$$$,40.733063,-74.0028772,french,99 7th Ave S,New York,10014,"['99 7th Ave S', 'New York, NY 10014']"
53,Top Thai Greenwich,1688,4.5,$$,40.729771,-73.999392,thai,235 Sullivan St,New York,10012,"['235 Sullivan St', 'New York, NY 10012']"
54,Cafe Habana,3211,4.0,$$,40.722998,-73.994171,cuban,17 Prince St,New York,10012,"['17 Prince St', 'New York, NY 10012']"
55,Alimama,1520,4.5,$$,40.715768,-73.9992981,desserts,89A Bayard St,New York,10013,"['89A Bayard St', 'New York, NY 10013']"
56,Soft Swerve,1687,4.5,$$,40.718201,-73.991247,icecream,85B Allen St,New York,10002,"['85B Allen St', 'New York, NY 10002']"
57,Ess-a-Bagel,3950,4.0,$,40.756300559255,-73.9703701025162,bakeries,831 3rd Ave,New York,10022,"['831 3rd Ave', 'New York, NY 10022']"
58,Ample Hills Creamery,1509,4.5,$$,40.6786123071501,-73.9681703184027,icecream,623 Vanderbilt Ave,Brooklyn,11238,"['623 Vanderbilt Ave', 'Brooklyn, NY 11238']"
59,Joe's Pizza,2780,4.0,$,40.73060076,-74.00215997,pizza,7 Carmine St,New York,10014,"['7 Carmine St', 'New York, NY 10014']"
60,The Boil,1992,4.0,$$,40.71974,-73.99339,cajun,139 Chrystie St,New York,10002,"['139 Chrystie St', 'New York, NY 10002']"
61,Raku,1302,4.5,$$,40.7264988089246,-73.9866526052356,japanese,342 E 6th St,New York,10003,"['342 E 6th St', 'New York, NY 10003']"
62,Balthazar,3317,4.0,$$$,40.7226892950401,-73.9982149184027,french,80 Spring St,New York,10012,"['80 Spring St', 'New York, NY 10012']"
63,Sugar Sweet Sunshine Bakery,2099,4.0,$,40.719851,-73.987011,bakeries,126 Rivington St,New York,10002,"['126 Rivington St', 'New York, NY 10002']"
64,Saigon Shack,2543,4.0,$$,40.72969,-74.000629,vietnamese,114 Macdougal St,New York,10012,"['114 Macdougal St', 'New York, NY 10012']"
65,Milk & Cream Cereal Bar,1085,4.5,$$,40.71958,-73.99654,icecream,159 Mott St,New York,10013,"['159 Mott St', 'New York, NY 10013']"
66,Artichoke Basille's Pizza,4062,4.0,$,40.7321124557704,-73.9839056828882,pizza,321 E 14th St,New York,10003,"['321 E 14th St', 'New York, NY 10003']"
67,Jane Restaurant,3330,4.0,$$,40.7273779,-74.00025,breakfast_brunch,100 W Houston St,New York,10012,"['100 W Houston St', 'New York, NY 10012']"
68,NY Pizza Suprema,2199,4.0,$,40.7502059936523,-73.9953231811523,pizza,413 8th Ave,New York,10001,"['413 8th Ave', 'New York, NY 10001']"
69,Barn Joo 35,2179,4.0,$$,40.74964,-73.98582,korean,34 W 35th St,New York,10001,"['34 W 35th St', 'New York, NY 10001']"
70,The Alcove,983,5.0,$$,40.7459065,-73.915103,gastropubs,41-11 49th St,Sunnyside,11104,"['41-11 49th St', 'Sunnyside, NY 11104']"
71,Wafels & Dinges,1528,4.5,$,40.7392845153809,-73.9989318847656,waffles,,New York,10011,"['New York, NY 10011']"
72,Tonchin,1552,4.5,$$,40.7502727,-73.9844951,ramen,13 W 36th St,New York,10018,"['13 W 36th St', 'New York, NY 10018']"
73,taïm mediterranean kitchen - West Village,1549,4.5,$$,40.736002376347,-74.0019588366439,falafel,222 Waverly Pl,New York,10014,"['222 Waverly Pl', 'New York, NY 10014']"
74,Bleecker Street Pizza,2564,4.0,$,40.7320627016512,-74.0036552270137,pizza,69 7th Ave S,New York,10014,"['69 7th Ave S', 'New York, NY 10014']"
75,La Sirène-Soho,1658,4.5,$$$,40.7243642217227,-74.005708694458,french,558 Broome St,New York,10013,"['558 Broome St', 'New York, NY 10013']"
76,JoJu,1818,4.5,$,40.7407051700423,-73.8793501821476,coffee,83-25 Broadway,Elmhurst,11373,"['83-25 Broadway', 'Elmhurst, NY 11373']"
77,John's of Bleecker Street,2243,4.0,$$,40.73158,-74.00332,pizza,278 Bleecker St,New York,10014,"['278 Bleecker St', 'New York, NY 10014']"
78,Jajaja Mexicana,1094,4.5,$$,40.71419,-73.99041,mexican,162 E Broadway,New York,10002,"['162 E Broadway', 'New York, NY 10002']"
79,McSorleys Old Ale House,1846,4.5,$,40.72884,-73.98965,divebars,15 E 7th St,New York,10003,"['15 E 7th St', 'New York, NY 10003']"
80,"Sal, Kris, & Charlie's Deli",1263,4.5,$$,40.773326878163,-73.9113807678223,delis,33-12 23rd Ave,Astoria,11105,"['33-12 23rd Ave', 'Astoria, NY 11105']"
81,Breakroom,1637,4.5,$$,40.7166907225542,-73.9999440120647,burgers,83 Baxter St,New York,10013,"['83 Baxter St', 'New York, NY 10013']"
82,Roberta's,3077,4.0,$$,40.70493,-73.93399,pizza,261 Moore St,Brooklyn,11206,"['261 Moore St', 'Brooklyn, NY 11206']"
83,Sushi Nakazawa,1552,4.5,$$$$,40.7317465228689,-74.0045493828034,japanese,23 Commerce St,New York,10014,"['23 Commerce St', 'New York, NY 10014']"
84,Sundaes and Cones,1545,4.5,$$,40.730934,-73.989318,icecream,95 E 10th St,New York,10003,"['95 E 10th St', 'New York, NY 10003']"
85,ilili,2541,4.0,$$$,40.74435,-73.98778,mediterranean,236 5th Ave,New York,10001,"['236 5th Ave', 'New York, NY 10001']"
86,Taverna Kyclades,2496,4.0,$$,40.77444,-73.90786,seafood,3601 Ditmars Blvd,Astoria,11105,"['3601 Ditmars Blvd', 'Astoria, NY 11105']"
87,Veniero's,2213,4.0,$$,40.729431,-73.984541,bakeries,342 E 11th St,New York,10003,"['342 E 11th St', 'New York, NY 10003']"
88,Woorijip,2726,4.0,$,40.74747,-73.98648,korean,12 W 32nd St,New York,10001,"['12 W 32nd St', 'New York, NY 10001']"
89,Tony's Di Napoli,2279,4.0,$$,40.75641,-73.98547,italian,147 W 43rd St,New York,10036,"['147 W 43rd St', 'New York, NY 10036']"
90,Grimaldi's Pizzeria,4761,3.5,$$,40.702583,-73.9932413,pizza,1 Front St,Brooklyn,11201,"['1 Front St', 'Brooklyn, NY 11201']"
91,Peter Pan Donut & Pastry Shop,1457,4.5,$,40.726086,-73.952308,bakeries,727 Manhattan Ave,Brooklyn,11222,"['727 Manhattan Ave', 'Brooklyn, NY 11222']"
92,Cheeky Sandwiches,1289,4.5,$,40.7158,-73.99169,sandwiches,35 Orchard St,New York,10002,"['35 Orchard St', 'New York, NY 10002']"
93,Coffee Project New York | East Village,718,4.5,$,40.72699,-73.98922,coffee,239 E 5th St,New York,10003,"['239 E 5th St', 'New York, NY 10003']"
94,Max Brenner - New York,4824,3.5,$$,40.7342670594805,-73.9910549187747,desserts,841 Broadway,New York,10003,"['841 Broadway', 'New York, NY 10003']"
95,Shanghai 21,1830,4.0,$$,40.71441,-73.99902,shanghainese,21 Mott St,New York,10013,"['21 Mott St', 'New York, NY 10013']"
96,Minetta Tavern,2305,4.0,$$$,40.7300047976758,-74.0006073834151,french,113 Macdougal St,New York,10012,"['113 Macdougal St', 'New York, NY 10012']"
97,Raines Law Room,1514,4.5,$$$,40.73879,-73.99455,lounges,48 W 17th St,New York,10011,"['48 W 17th St', 'New York, NY 10011']"
98,Gotham Restaurant,1619,4.0,$$$$,40.734186,-73.993696,newamerican,12 E 12th St,New York,10003,"['12 E 12th St', 'New York, NY 10003']"
99,Bogota Latin Bistro,2369,4.0,$$,40.678165,-73.978976,bars,141 5th Ave,Brooklyn,11217,"['141 5th Ave', 'Brooklyn, NY 11217']"
100,Scarpetta,2079,4.0,$$$,40.744509,-73.9856,italian,88 Madison Ave,New York,10016,"['88 Madison Ave', 'New York, NY 10016']"
101,Veselka,2803,4.0,$$,40.729036,-73.98712,diners,144 2nd Ave,New York,10003,"['144 2nd Ave', 'New York, NY 10003']"
102,Sakagura,1806,4.0,$$$$,40.7516467024541,-73.9729489318165,japanese,211 E 43rd St,New York,10017,"['211 E 43rd St', 'New York, NY 10017']"
103,Di Fara Pizza,3739,4.0,$$,40.625093,-73.961531,pizza,1424 Ave J,Brooklyn,11230,"['1424 Ave J', 'Brooklyn, NY 11230']"
104,Banh Mi Saigon,1557,4.0,$,40.7192950325997,-73.9967160153442,vietnamese,198 Grand St,New York,10013,"['198 Grand St', 'New York, NY 10013']"
105,Cafe Mogador,2004,4.0,$$,40.727258767439,-73.9845085144043,moroccan,101 St Marks Pl,New York,10009,"['101 St Marks Pl', 'New York, NY 10009']"
106,City Cakes,856,4.5,$$,40.74078,-73.99695,desserts,155 W 18th St,New York,10011,"['155 W 18th St', 'New York, NY 10011']"
107,OBAO,3224,4.0,$$,40.7606544,-73.991332,vietnamese,647 9th Ave,New York,10036,"['647 9th Ave', 'New York, NY 10036']"
108,Lucali,1772,4.0,$$,40.6818,-74.00024,pizza,575 Henry St,Brooklyn,11231,"['575 Henry St', 'Brooklyn, NY 11231']"
109,Vanessa's Dumpling House,2741,4.0,$,40.71839,-73.9917399,chinese,118A Eldridge St,New York,10002,"['118A Eldridge St', 'New York, NY 10002']"
110,Her Name Is Han,1485,4.5,$$,40.7462615966797,-73.984733581543,korean,17 E 31st St,New York,10016,"['17 E 31st St', 'New York, NY 10016']"
111,Brooklyn Bagel & Coffee Company,1646,4.0,$,40.746183,-73.997642,bagels,286 8th Ave,New York,10001,"['286 8th Ave', 'New York, NY 10001']"
112,Shu Jiao Fu Zhou Cuisine Restaurant,1002,4.5,$,40.7174109,-73.9920876,chinese,295 Grand St,New York,10002,"['295 Grand St', 'New York, NY 10002']"
113,The Dead Rabbit,1674,4.0,$$,40.70329,-74.01102,cocktailbars,30 Water St,New York,10004,"['30 Water St', 'New York, NY 10004']"
114,Williamsburg Smorgasburg - Saturday,1141,4.5,$$,40.721021,-73.962177,foodstands,90 Kent Ave,Brooklyn,11211,"['90 Kent Ave', 'East River State Park', 'Brooklyn, NY 11211']"
115,Sushi By M,797,4.5,$$$$,40.72659,-73.98873,sushi,300 E 5th St,New York,10003,"['300 E 5th St', 'New York, NY 10003']"
116,Cafe Mogador,1266,4.5,$$,40.719747,-73.959993,moroccan,133 Wythe Ave,Brooklyn,11211,"['133 Wythe Ave', 'Brooklyn, NY 11211']"
117,Friedman's,2607,4.0,$$,40.74839,-73.99062,newamerican,132 W 31st St,New York,10001,"['132 W 31st St', 'New York, NY 10001']"
118,DOMODOMO - New York,1356,4.5,$$$,40.7280299,-74.00167,japanese,140 W Houston St,New York,10012,"['140 W Houston St', 'New York, NY 10012']"
119,Pies-n-Thighs,3056,4.0,$$,40.711191,-73.961424,southern,166 S 4th St,Brooklyn,11211,"['166 S 4th St', 'Brooklyn, NY 11211']"
120,Ruby's Cafe,1427,4.0,$$,40.7223288,-73.996326,burgers,219 Mulberry St,New York,10012,"['219 Mulberry St', 'New York, NY 10012']"
121,Cha-An,1839,4.0,$$,40.72947,-73.98813,japanese,230 E 9th St,New York,10003,"['230 E 9th St', 'Fl 2', 'New York, NY 10003']"
122,La Contenta,826,4.5,$$,40.71873,-73.98691,mexican,102 Norfolk St,New York,10002,"['102 Norfolk St', 'New York, NY 10002']"
123,Luke's Lobster FiDi,1201,4.5,$$,40.7046213003984,-74.0107793876969,seafood,26 S William St,New York,10004,"['26 S William St', 'New York, NY 10004']"
124,Stumptown Coffee Roasters,1404,4.5,$$,40.7456663381275,-73.9880916348562,coffee,20 W 29th St,New York,10001,"['20 W 29th St', 'The Ace Hotel', 'New York, NY 10001']"
125,99 Favor Taste - New York,1994,4.0,$$$,40.7176199,-73.99249,chinese,285 Grand St,New York,10002,"['285 Grand St', 'New York, NY 10002']"
126,Kam Hing Coffee Shop,776,4.5,$,40.71798,-73.99921,bakeries,118 Baxter St,New York,10013,"['118 Baxter St', 'New York, NY 10013']"
127,Sushi Yasaka,1875,4.0,$$,40.779583,-73.983482,japanese,251 W 72nd St,New York,10023,"['251 W 72nd St', 'New York, NY 10023']"
128,Lobster Place,1405,4.0,$$,40.7427413905213,-74.0060118057704,seafoodmarkets,75 9th Ave,New York,10011,"['75 9th Ave', 'New York, NY 10011']"
129,Uva,2552,4.0,$$$,40.7722,-73.95566,italian,1486 2nd Ave,New York,10075,"['1486 2nd Ave', 'New York, NY 10075']"
130,il laboratorio del gelato,1341,4.0,$,40.7222353582629,-73.9870632693115,icecream,188 Ludlow St,New York,10002,"['188 Ludlow St', 'New York, NY 10002']"
131,L'industrie Pizzeria,674,4.5,$,40.71162,-73.95783,pizza,254 S 2nd St,Brooklyn,11211,"['254 S 2nd St', 'Brooklyn, NY 11211']"
132,Fish Cheeks,978,4.5,$$,40.7258,-73.9927,seafood,55 Bond St,New York,10012,"['55 Bond St', 'New York, NY 10012']"
133,Sweet Chick,2132,4.0,$$,40.718371,-73.95733,southern,164 Bedford Ave,Brooklyn,11211,"['164 Bedford Ave', 'Brooklyn, NY 11211']"
134,Very Fresh Noodles,1171,4.5,$$,40.74207,-74.00565,taiwanese,409 W 15th St,New York,10011,"['409 W 15th St', 'New York, NY 10011']"
135,Jungsik,688,4.5,$$$$,40.7188032533572,-74.0090829725856,korean,2 Harrison St,New York,10013,"['2 Harrison St', 'New York, NY 10013']"
136,Sweet Chick,1780,4.0,$$,40.7217399,-73.98739,southern,178 Ludlow St,New York,10002,"['178 Ludlow St', 'New York, NY 10002']"
137,Pio Pio 8,2427,4.0,$$,40.760506289326,-73.994564488901,latin,604 10th Ave,New York,10036,"['604 10th Ave', 'New York, NY 10036']"
138,Dough,1598,4.0,$,40.73931,-73.99243,desserts,14 W 19th St,New York,10011,"['14 W 19th St', 'New York, NY 10011']"
139,Il Bambino,1265,4.5,$$,40.76281,-73.92089,italian,34-08 31st Ave,Astoria,11106,"['34-08 31st Ave', 'Astoria, NY 11106']"
140,La Lanterna Di Vittorio,1551,4.0,$$,40.73069,-74.00015,italian,129 MacDougal St,New York,10012,"['129 MacDougal St', 'New York, NY 10012']"
141,Babbo,2493,4.0,$$$$,40.732283,-73.999284,italian,110 Waverly Pl,New York,10011,"['110 Waverly Pl', 'New York, NY 10011']"
142,Sushi by Bou Times Square,651,4.5,$$$,40.75851,-73.98322,sushi,132 W 47th St,New York,10036,"['132 W 47th St', 'New York, NY 10036']"
143,Ayza Wine & Chocolate Bar,1940,4.0,$$,40.7471774721074,-73.987011312828,wine_bars,11 W 31st St,New York,10001,"['11 W 31st St', 'New York, NY 10001']"
144,Los Mariscos,687,4.5,$,40.74207,-74.00565,seafood,409 W 15th St,New York,10011,"['409 W 15th St', 'New York, NY 10011']"
145,Frisson Espresso,784,4.5,$,40.7608108520508,-73.9889984130859,coffee,326 W 47th St,New York,10036,"['326 W 47th St', 'New York, NY 10036']"
146,Kesté Pizza & Vino,1473,4.0,$$,40.7093947,-74.0048977,pizza,66 Gold S,New York,10038,"['66 Gold S', 'New York, NY 10038']"
147,Cookshop,2185,4.0,$$,40.74573188144824,-74.00540454907613,newamerican,156 10th Ave,New York,10011,"['156 10th Ave', 'New York, NY 10011']"
148,DeStefano's Steakhouse,916,4.5,$$$,40.71462413989243,-73.9497399,steak,593 Lorimer St,Brooklyn,11211,"['593 Lorimer St', 'Brooklyn, NY 11211']"
149,Absolute Bagels,1549,4.5,$,40.80251,-73.96745,bakeries,2788 Broadway,New York,10025,"['2788 Broadway', 'New York, NY 10025']"
150,Breads Bakery,1110,4.5,$,40.73661,-73.99181,bakeries,18 E 16th St,New York,10003,"['18 E 16th St', 'New York, NY 10003']"
151,Buvette,1930,4.0,$$,40.732704,-74.00434640955953,french,42 Grove St,New York,10014,"['42 Grove St', 'New York, NY 10014']"
152,Seva Indian Cuisine,1348,4.5,$$,40.76571,-73.91839,indpak,34-11 30th Ave,Astoria,11103,"['34-11 30th Ave', 'Astoria, NY 11103']"
153,Pommes Frites,1027,4.5,$,40.730022,-74.000152,belgian,128 Macdougal St,New York,10012,"['128 Macdougal St', 'New York, NY 10012']"
154,Gelso & Grand,1189,4.5,$$,40.7194089547259,-73.9973777877722,italian,186 Grand St,New York,10013,"['186 Grand St', 'New York, NY 10013']"
155,Bohemian Restaurant,802,4.5,$$$,40.72639,-73.99236,japanese,57 Great Jones St,New York,10012,"['57 Great Jones St', 'New York, NY 10012']"
156,Gyu-Kaku Japanese BBQ,1737,4.0,$$$,40.72822,-73.99142,japanese,34 Cooper Sq,New York,10003,"['34 Cooper Sq', 'New York, NY 10003']"
157,Paulie Gee's,1306,4.5,$$,40.729546,-73.958568,pizza,60 Greenpoint Ave,Brooklyn,11222,"['60 Greenpoint Ave', 'Brooklyn, NY 11222']"
158,Shake Shack,3059,4.0,$$,40.758412133689,-73.9891822636127,burgers,691 8th Ave,New York,10036,"['691 8th Ave', 'New York, NY 10036']"
159,Nyonya,2218,4.0,$$,40.719116974367,-73.9968322948353,malaysian,199 Grand St,New York,10013,"['199 Grand St', 'New York, NY 10013']"
160,Momosan Ramen & Sake - New York,1732,4.0,$$,40.74993,-73.97746,ramen,342 Lexington Ave,New York,10016,"['342 Lexington Ave', 'New York, NY 10016']"
161,Sweet Moment,964,4.5,$$,40.71763,-73.99714,coffee,106 Mott St,New York,10013,"['106 Mott St', 'New York, NY 10013']"
162,Pylos,1163,4.5,$$$,40.72608,-73.98415,greek,128 E 7th St,New York,10009,"['128 E 7th St', 'New York, NY 10009']"
163,Red Bamboo,1762,4.0,$$,40.7311846,-74.00042619999999,vegetarian,140 W 4th St,New York,10012,"['140 W 4th St', 'Ste A', 'New York, NY 10012']"
164,BCD Tofu House,2211,4.0,$$,40.747509,-73.986079,korean,5W 32nd St,New York,10001,"['5W 32nd St', 'New York, NY 10001']"
165,Boucherie Union Square,1095,4.5,$$$,40.73725824850519,-73.9882252705524,steak,225 Park Ave S,New York,10003,"['225 Park Ave S', 'New York, NY 10003']"
166,Yuca Bar,1907,4.0,$$,40.7262,-73.9836,latin,111 Avenue A,New York,10009,"['111 Avenue A', 'New York, NY 10009']"
167,Pisillo Italian Panini,651,4.5,$$,40.710558,-74.007594,italian,97 Nassau St,New York,10038,"['97 Nassau St', 'New York, NY 10038']"
168,Champs Diner,1634,4.0,$$,40.7084397372605,-73.9407808520115,vegan,197 Meserole St,Brooklyn,11206,"['197 Meserole St', 'Brooklyn, NY 11206']"
169,Hatsuhana Sushi Restaurant,1417,4.0,$$$,40.75703,-73.97692,japanese,17 E 48th St,New York,10017,"['17 E 48th St', 'New York, NY 10017']"
170,Little Owl,1359,4.0,$$,40.73240001181511,-74.00532068435112,breakfast_brunch,90 Bedford St,New York,10014,"['90 Bedford St', 'New York, NY 10014']"
171,Bua Thai Ramen & Robata Grill,1371,4.5,$$,40.77635,-73.95308,thai,1611 2nd Ave,New York,10028,"['1611 2nd Ave', 'New York, NY 10028']"
172,SriPraPhai Thai Restaurant,2438,4.0,$$,40.7464987,-73.8992328,thai,64-13 39th Ave,Woodside,11377,"['64-13 39th Ave', 'Woodside, NY 11377']"
173,Joe's Pizza,1452,4.0,$,40.7547,-73.98696,pizza,1435 Broadway,New York,10018,"['1435 Broadway', 'New York, NY 10018']"
174,Tsurutontan Udon Noodle Brasserie,2107,4.0,$$,40.73678,-73.9910699,japanese,21 E 16th St,New York,10003,"['21 E 16th St', 'New York, NY 10003']"
175,ChikaLicious Dessert Bar,1357,4.0,$$,40.72964636531206,-73.98620154365136,desserts,203 E 10th St,New York,10003,"['203 E 10th St', 'New York, NY 10003']"
176,Root & Bone,1669,4.0,$$,40.7228079872831,-73.9833535829059,southern,200 E 3rd St,New York,10009,"['200 E 3rd St', 'New York, NY 10009']"
177,Raclette,1462,4.0,$$,40.7289298,-73.980601,sandwiches,511 E 12th St,New York,10009,"['511 E 12th St', 'New York, NY 10009']"
178,Cafe Katja,810,4.5,$$,40.7177673,-73.990589,german,79 Orchard St,New York,10002,"['79 Orchard St', 'New York, NY 10002']"
179,Claw Daddy's,1824,4.0,$$$,40.722071,-73.98847,cajun,185 Orchard St,New York,10002,"['185 Orchard St', 'New York, NY 10002']"
180,Buttermilk Channel,1950,4.0,$$,40.675919,-73.999059,newamerican,524 Court St,Brooklyn,11231,"['524 Court St', 'Brooklyn, NY 11231']"
181,Pig and Khao,1750,4.0,$$$,40.71926,-73.98475,filipino,68 Clinton St,New York,10002,"['68 Clinton St', 'New York, NY 10002']"
182,Raku,630,4.5,$$,40.72728,-74.00252,japanese,48 Macdougal St,New York,10012,"['48 Macdougal St', 'New York, NY 10012']"
183,Mighty Quinn's Barbeque,1811,4.0,$$,40.727574,-73.988623,bbq,103 2nd Ave,New York,10003,"['103 2nd Ave', 'New York, NY 10003']"
184,Ootoya Chelsea,1456,4.0,$$,40.73881,-73.99279,sushi,8 W 18th St,New York,10011,"['8 W 18th St', 'New York, NY 10011']"
185,Nai ,1016,4.5,$$$,40.725312718247714,-73.98805321774238,tapasmallplates,84 2nd Ave,New York,10003,"['84 2nd Ave', 'New York, NY 10003']"
186,Amy Ruth's,2792,4.0,$$,40.80248,-73.95038,southern,113 W 116th St,New York,10026,"['113 W 116th St', 'New York, NY 10026']"
187,Jack's Wife Freda,2077,4.0,$$,40.7221323,-73.9975402,breakfast_brunch,226 Lafayette St,New York,10012,"['226 Lafayette St', 'New York, NY 10012']"
188,Alta,1963,4.0,$$$,40.7345163811398,-73.9983369619683,tapas,64 W 10th St,New York,10011,"['64 W 10th St', 'New York, NY 10011']"
189,Crif Dogs,2089,4.0,$,40.72707,-73.98379,hotdog,113 Saint Marks Pl,New York,10009,"['113 Saint Marks Pl', 'New York, NY 10009']"
190,Whiskey Tavern,809,4.5,$$,40.71646,-73.99969,whiskeybars,79 Baxter St,New York,10013,"['79 Baxter St', 'New York, NY 10013']"
191,Faicco's Italian Specialties,602,4.5,$$,40.73113,-74.00306,meats,260 Bleecker St,New York,10014,"['260 Bleecker St', 'New York, NY 10014']"
192,Barn Joo,1741,4.0,$$,40.73684,-73.99069,korean,35 Union Sq W,New York,10003,"['35 Union Sq W', 'New York, NY 10003']"
