,name,review_count,rating,transactions,price,latitude,longitude,alias,address1,city,zip_code,display_address
144,Shu Jiao Fu Zhou Cuisine Restaurant,1002,4.5,"['delivery', 'pickup']",$,40.7174109,-73.9920876,chinese,295 Grand St,New York,10002,"['295 Grand St', 'New York, NY 10002']"
145,The Dead Rabbit,1674,4.0,"['delivery', 'pickup']",$$,40.70329,-74.01102,cocktailbars,30 Water St,New York,10004,"['30 Water St', 'New York, NY 10004']"
146,Williamsburg Smorgasburg - Saturday,1141,4.5,[],$$,40.721021,-73.962177,foodstands,90 Kent Ave,Brooklyn,11211,"['90 Kent Ave', 'East River State Park', 'Brooklyn, NY 11211']"
147,Sushi By M,797,4.5,"['delivery', 'restaurant_reservation']",$$$$,40.72659,-73.98873,sushi,300 E 5th St,New York,10003,"['300 E 5th St', 'New York, NY 10003']"
148,Cafe Mogador,1266,4.5,"['delivery', 'pickup']",$$,40.719747,-73.959993,moroccan,133 Wythe Ave,Brooklyn,11211,"['133 Wythe Ave', 'Brooklyn, NY 11211']"
149,Friedman's,2607,4.0,"['delivery', 'pickup']",$$,40.74839,-73.99062,newamerican,132 W 31st St,New York,10001,"['132 W 31st St', 'New York, NY 10001']"
150,DOMODOMO - New York,1356,4.5,['delivery'],$$$,40.7280299,-74.00167,japanese,140 W Houston St,New York,10012,"['140 W Houston St', 'New York, NY 10012']"
151,Empanada Mama - Hell's Kitchen,2704,4.0,"['pickup', 'delivery']",$$,40.76441,-73.9885,latin,765 9th Ave,New York,10019,"['765 9th Ave', 'New York, NY 10019']"
152,Calle Dao - Bryant Park,1799,4.0,"['pickup', 'delivery']",$$,40.75222,-73.98420351,cuban,38 W 39th St,New York,10018,"['38 W 39th St', 'New York, NY 10018']"
153,Pies-n-Thighs,3056,4.0,"['pickup', 'delivery']",$$,40.711191,-73.961424,southern,166 S 4th St,Brooklyn,11211,"['166 S 4th St', 'Brooklyn, NY 11211']"
154,Ruby's Cafe,1427,4.0,"['pickup', 'delivery']",$$,40.7223288,-73.996326,burgers,219 Mulberry St,New York,10012,"['219 Mulberry St', 'New York, NY 10012']"
155,Cha-An,1839,4.0,['delivery'],$$,40.72947,-73.98813,japanese,230 E 9th St,New York,10003,"['230 E 9th St', 'Fl 2', 'New York, NY 10003']"
156,La Contenta,826,4.5,"['pickup', 'delivery']",$$,40.71873,-73.98691,mexican,102 Norfolk St,New York,10002,"['102 Norfolk St', 'New York, NY 10002']"
157,Luke's Lobster FiDi,1201,4.5,"['pickup', 'delivery']",$$,40.7046213003984,-74.0107793876969,seafood,26 S William St,New York,10004,"['26 S William St', 'New York, NY 10004']"
158,Stumptown Coffee Roasters,1404,4.5,['delivery'],$$,40.7456663381275,-73.9880916348562,coffee,20 W 29th St,New York,10001,"['20 W 29th St', 'The Ace Hotel', 'New York, NY 10001']"
159,99 Favor Taste - New York,1994,4.0,"['pickup', 'delivery']",$$$,40.7176199,-73.99249,chinese,285 Grand St,New York,10002,"['285 Grand St', 'New York, NY 10002']"
160,Kam Hing Coffee Shop,776,4.5,"['pickup', 'delivery']",$,40.71798,-73.99921,bakeries,118 Baxter St,New York,10013,"['118 Baxter St', 'New York, NY 10013']"
161,Statue of Liberty,1073,4.5,[],,40.689264,-74.0445004,landmarks,1 Liberty Island,New York,10004,"['1 Liberty Island', 'New York, NY 10004']"
162,Sushi Yasaka,1875,4.0,"['pickup', 'delivery']",$$,40.779583,-73.983482,japanese,251 W 72nd St,New York,10023,"['251 W 72nd St', 'New York, NY 10023']"
163,Lobster Place,1405,4.0,"['pickup', 'delivery']",$$,40.7427413905213,-74.0060118057704,seafoodmarkets,75 9th Ave,New York,10011,"['75 9th Ave', 'New York, NY 10011']"
164,Uva,2552,4.0,"['pickup', 'restaurant_reservation', 'delivery']",$$$,40.7722,-73.95566,italian,1486 2nd Ave,New York,10075,"['1486 2nd Ave', 'New York, NY 10075']"
165,il laboratorio del gelato,1341,4.0,"['pickup', 'delivery']",$,40.7222353582629,-73.9870632693115,icecream,188 Ludlow St,New York,10002,"['188 Ludlow St', 'New York, NY 10002']"
166,L'industrie Pizzeria,674,4.5,['delivery'],$,40.71162,-73.95783,pizza,254 S 2nd St,Brooklyn,11211,"['254 S 2nd St', 'Brooklyn, NY 11211']"
167,Brooklyn Bridge Park,539,4.5,[],,40.7016262778116,-73.9972114562988,parks,334 Furman St,Brooklyn,11201,"['334 Furman St', 'Brooklyn, NY 11201']"
168,Fish Cheeks,978,4.5,"['pickup', 'delivery']",$$,40.7258,-73.9927,seafood,55 Bond St,New York,10012,"['55 Bond St', 'New York, NY 10012']"
